frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z,gc0,gc1,gc2,phys_ticks,proc_ms,phys_proc_ms
131,5.9510,-1.56661,1.04083,-1.27164,0.007273,0.13636,0.00000,-1.54461,-1.24204,2,2,1,1,8.5310,12.7470
132,0.9990,-1.56184,1.04083,-1.26522,0.008000,0.13636,0.00000,-1.54461,-1.24204,2,2,1,0,8.5310,12.7470
133,3.1450,-1.55707,1.04083,-1.25880,0.008000,0.15000,0.00000,-1.54461,-1.24204,2,2,1,0,8.5310,12.7470
134,2.8080,-1.55273,1.04083,-1.25296,0.007273,0.15000,0.00000,-1.54461,-1.24204,2,2,1,0,8.5310,12.7470
135,2.7690,-1.54839,1.04083,-1.24712,0.007272,0.13637,0.00000,-1.54461,-1.24204,2,2,1,0,8.5310,12.7470
136,2.8050,-1.54461,1.04083,-1.24204,0.006337,0.13636,0.00000,-1.54461,-1.24204,2,2,1,0,8.5310,12.7470
137,6.4120,-1.54027,1.04083,-1.23620,0.007272,0.11883,0.00000,-1.52075,-1.20993,2,2,1,1,8.5310,12.7470
138,0.9150,-1.53550,1.04083,-1.22978,0.008000,0.13636,0.00000,-1.52075,-1.20993,2,2,1,0,8.5310,12.7470
139,3.1450,-1.53073,1.04083,-1.22336,0.008000,0.15000,0.00000,-1.52075,-1.20993,2,2,1,0,8.5310,12.7470
140,2.7840,-1.52596,1.04083,-1.21694,0.008000,0.15000,0.00000,-1.52075,-1.20993,2,2,1,0,8.5310,12.7470
141,2.7800,-1.52162,1.04083,-1.21110,0.007273,0.15000,0.00000,-1.52075,-1.20993,2,2,1,0,8.5310,12.7470
142,6.0300,-1.51728,1.04083,-1.20526,0.007273,0.13636,0.00000,-1.49689,-1.17783,2,2,1,1,8.5310,12.7470
143,1.4830,-1.51251,1.04083,-1.19884,0.008000,0.13636,0.00000,-1.49689,-1.17783,2,2,1,0,8.5310,12.7470
