frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z,gc0,gc1,gc2,phys_ticks,proc_ms,phys_proc_ms
158,499.8240,2.49999,1.04083,-1.15795,0.349084,6.17255,0.00000,2.49999,-1.15795,3,3,2,8,497.4840,3.0980
159,253.1510,2.50000,1.04083,-1.45294,0.294991,6.54529,0.00000,2.50000,-1.47795,3,3,2,8,482.4270,3.0070
160,251.6810,2.50000,1.04083,-1.68212,0.229175,5.53113,0.00000,2.50000,-1.69101,3,3,2,8,482.4270,3.0070
161,555.5900,2.50000,1.04083,-1.52167,0.160447,5.71887,0.00000,2.50000,-1.50351,5,5,3,8,482.4270,3.0070
162,209.8280,2.49999,1.04083,-1.22351,0.298163,6.40948,0.00000,2.50000,-1.18351,5,5,3,8,496.0320,40.0740
163,255.7530,2.49999,1.04083,-0.90351,0.320000,5.59045,0.00000,2.50000,-0.86351,5,5,3,8,496.0320,40.0740
164,514.8160,2.50000,1.04083,-0.55078,0.352727,6.00012,0.00000,2.50000,-0.54351,5,5,3,8,496.0320,40.0740
165,254.0800,2.50000,1.04083,-0.26351,0.287274,6.61359,0.00000,2.50000,-0.22351,5,5,3,8,497.8210,2.8600
166,248.7800,2.50000,1.04083,0.05649,0.320000,5.38629,0.00000,2.50000,0.09649,5,5,3,8,497.8210,2.8600
167,257.2750,2.50000,1.04083,0.38322,0.326723,6.00012,0.00000,2.50000,0.41649,5,5,3,8,497.8210,2.8600
168,253.4540,2.50000,1.04083,0.71582,0.332607,6.12598,0.00000,2.50000,0.73649,5,5,3,8,236.8370,2.9780
169,506.9000,2.50000,1.04083,1.05311,0.337282,6.23645,0.00000,2.50000,1.05649,5,5,3,8,236.8370,2.9780
170,249.7470,2.50000,1.04083,1.33649,0.283387,6.32410,0.00000,2.50000,1.37649,5,5,3,8,236.8370,2.9780
171,253.9970,2.50000,1.04083,1.66233,0.325840,5.31329,0.00000,2.50000,1.69649,5,5,3,8,485.8600,3.0670
172,508.2190,2.50000,1.04083,2.00728,0.344943,6.10956,0.00000,2.50000,2.01649,5,5,3,8,485.8600,3.0670
173,255.3640,2.50000,1.04083,2.29649,0.289217,6.46777,0.00000,2.50000,2.33649,5,5,3,8,485.8600,3.0670
174,251.5240,2.50000,1.04083,2.62352,0.327026,5.42285,0.00000,2.50000,2.65649,5,5,3,8,491.2420,2.9240
175,513.2040,2.50000,1.04083,2.89820,0.274680,6.13171,0.00000,2.50000,2.90066,5,5,3,8,491.2420,2.9240
176,252.4740,2.50000,1.04083,2.79716,0.101037,6.51758,0.00000,2.50000,2.76205,5,5,3,8,491.2420,2.9240
177,258.0050,2.50000,1.04083,2.46419,0.332969,5.44226,0.00000,2.50000,2.44205,5,5,3,8,492.6060,3.0530
178,501.6340,2.50000,1.04083,2.13447,0.329720,6.24316,0.00000,2.50000,2.12205,5,5,3,8,492.6060,3.0530
179,258.9150,2.50000,1.04083,1.84205,0.292425,6.18225,0.00000,2.50000,1.80205,5,5,3,8,492.6060,3.0530
180,250.1230,2.50000,1.04083,1.51259,0.329455,5.48291,0.00000,2.50000,1.48205,5,5,3,8,484.4460,3.0270
181,510.9820,2.50000,1.04083,1.17391,0.338686,6.17737,0.00000,2.50000,1.16205,5,5,3,8,484.4460,3.0270
182,247.6460,2.50000,1.04083,0.88205,0.291858,6.35034,0.00000,2.50000,0.84205,5,5,3,8,488.9350,3.0510
