frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z,gc0,gc1,gc2,phys_ticks,proc_ms,phys_proc_ms
147,0.8180,-1.41658,1.04083,-1.06977,0.007362,0.13636,0.00000,-1.40145,-1.04941,2,2,1,0,8.7440,13.1900
148,3.1150,-1.41216,1.04083,-1.06382,0.007409,0.13805,0.00000,-1.40145,-1.04941,2,2,1,0,8.7440,13.1900
149,2.7620,-1.40782,1.04083,-1.05799,0.007272,0.13892,0.00000,-1.40145,-1.04941,2,2,1,0,8.7440,13.1900
150,2.7710,-1.40348,1.04083,-1.05215,0.007273,0.13636,0.00000,-1.40145,-1.04941,2,2,1,0,8.7440,13.1900
151,6.1900,-1.39914,1.04083,-1.04631,0.007273,0.13636,0.00000,-1.37759,-1.01731,2,2,1,1,8.7440,13.1900
152,1.0180,-1.39437,1.04083,-1.03989,0.008000,0.13636,0.00000,-1.37759,-1.01731,2,2,1,0,8.7440,13.1900
153,3.1200,-1.38960,1.04083,-1.03347,0.008000,0.15000,0.00000,-1.37759,-1.01731,2,2,1,0,8.7440,13.1900
154,2.7700,-1.38526,1.04083,-1.02763,0.007273,0.15000,0.00000,-1.37759,-1.01731,2,2,1,0,8.7440,13.1900
155,2.7730,-1.38092,1.04083,-1.02180,0.007273,0.13636,0.00000,-1.37759,-1.01731,2,2,1,0,8.7440,13.1900
156,5.9800,-1.37659,1.04083,-1.01596,0.007273,0.13636,0.00000,-1.35373,-0.98520,2,2,1,1,8.7440,13.1900
157,1.2130,-1.37181,1.04083,-1.00954,0.008000,0.13637,0.00000,-1.35373,-0.98520,2,2,1,0,8.7440,13.1900
158,2.8100,-1.36721,1.04083,-1.00335,0.007712,0.15000,0.00000,-1.35373,-0.98520,2,2,1,0,8.7440,13.1900
159,2.8350,-1.36288,1.04083,-0.99751,0.007273,0.14459,0.00000,-1.35373,-0.98520,2,2,1,0,8.7440,13.1900
160,2.7740,-1.35854,1.04083,-0.99167,0.007273,0.13636,0.00000,-1.35373,-0.98520,2,2,1,0,8.7440,13.1900
161,2.7700,-1.35420,1.04083,-0.98584,0.007273,0.13636,0.00000,-1.35373,-0.98520,2,2,1,0,8.7440,13.1900
162,5.9410,-1.34986,1.04083,-0.98000,0.007273,0.13636,0.00000,-1.32987,-0.95310,2,2,1,1,8.7440,13.1900
163,1.0750,-1.34517,1.04083,-0.97369,0.007857,0.13636,0.00000,-1.32987,-0.95310,2,2,1,0,8.7440,13.1900
