frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z
170,17.5150,2.09967,1.04085,1.17328,0.064370,0.75000,0.00000,2.10362,1.13206
171,16.6450,2.10572,1.04085,1.11024,0.063333,0.76228,0.00000,2.10967,1.06901
172,16.2850,2.11176,1.04085,1.04720,0.063334,0.75000,0.00000,2.11572,1.00597
173,16.6370,2.11781,1.04085,0.98415,0.063333,0.75002,0.00000,2.12177,0.94293
174,16.7840,2.12386,1.04085,0.92111,0.063333,0.75000,0.00000,2.12781,0.87988
175,16.8940,2.12993,1.04085,0.85781,0.063590,0.74998,0.00000,2.13386,0.81684
176,16.8190,2.13598,1.04085,0.79476,0.063333,0.75305,0.00000,2.13991,0.75379
177,18.4690,2.14203,1.04085,0.73172,0.063333,0.75000,0.00000,2.14596,0.69075
178,14.4880,2.14808,1.04085,0.66868,0.063333,0.75000,0.00000,2.15201,0.62771
179,16.8290,2.15412,1.04085,0.60563,0.063333,0.75000,0.00000,2.15805,0.56466
180,16.7920,2.16017,1.04085,0.54259,0.063333,0.75000,0.00000,2.16410,0.50162
181,16.3840,2.16622,1.04085,0.47954,0.063333,0.75000,0.00000,2.17015,0.43858
182,16.9120,2.17234,1.04085,0.41575,0.064083,0.75000,0.00000,2.17620,0.37553
183,16.5660,2.17839,1.04085,0.35271,0.063333,0.75888,0.00000,2.18224,0.31249
184,16.8030,2.18443,1.04085,0.28967,0.063333,0.75000,0.00000,2.18829,0.24944
185,16.5900,2.19048,1.04085,0.22662,0.063333,0.75000,0.00000,2.19434,0.18640
186,16.7650,2.19653,1.04085,0.16358,0.063333,0.75000,0.00000,2.20039,0.12336
187,16.6580,2.20258,1.04085,0.10053,0.063333,0.75000,0.00000,2.20643,0.06031
188,16.5140,2.20862,1.04085,0.03749,0.063333,0.75000,0.00000,2.21248,-0.00273
189,18.8950,2.21468,1.04085,-0.02565,0.063433,0.75000,0.00000,2.21853,-0.06578
190,14.5090,2.22073,1.04085,-0.08875,0.063388,0.75119,0.00000,2.22458,-0.12882
191,16.5620,2.22678,1.04085,-0.15179,0.063333,0.75064,0.00000,2.23062,-0.19186
192,16.9990,2.23283,1.04085,-0.21486,0.063359,0.75000,0.00000,2.23667,-0.25491
193,16.7350,2.23888,1.04085,-0.27791,0.063333,0.75029,0.00000,2.24272,-0.31795
194,17.4910,2.24531,1.04085,-0.34491,0.067311,0.75000,0.00000,2.24877,-0.38100
195,15.7340,2.25135,1.04085,-0.40795,0.063333,0.79710,0.00000,2.25481,-0.44404
196,17.0460,2.25740,1.04085,-0.47100,0.063333,0.75000,0.00000,2.26086,-0.50708
197,16.5450,2.26345,1.04085,-0.53404,0.063333,0.75000,0.00000,2.26691,-0.57013
198,16.4880,2.26950,1.04085,-0.59709,0.063333,0.75000,0.00000,2.27296,-0.63317
199,16.8920,2.27554,1.04085,-0.66013,0.063333,0.75000,0.00000,2.27901,-0.69622
200,16.5150,2.28159,1.04085,-0.72317,0.063333,0.75000,0.00000,2.28505,-0.75926
201,18.5560,2.28764,1.04085,-0.78622,0.063333,0.75000,0.00000,2.29110,-0.82230
202,15.1390,2.29369,1.04085,-0.84926,0.063333,0.75000,0.00000,2.29715,-0.88535
203,16.3430,2.29973,1.04085,-0.91231,0.063333,0.75000,0.00000,2.30320,-0.94839
204,16.9710,2.30578,1.04085,-0.97535,0.063334,0.75000,0.00000,2.30924,-1.01144
205,16.6780,2.31183,1.04085,-1.03839,0.063333,0.75000,0.00000,2.31529,-1.07448
206,16.8710,2.31788,1.04085,-1.10144,0.063333,0.75000,0.00000,2.32134,-1.13752
207,16.5020,2.32392,1.04085,-1.16448,0.063334,0.75000,0.00000,2.32739,-1.20057
208,16.4900,2.32997,1.04085,-1.22753,0.063333,0.75000,0.00000,2.33343,-1.26361
209,17.2890,2.33602,1.04085,-1.29057,0.063333,0.75000,0.00000,2.33948,-1.32666
210,16.4280,2.34207,1.04085,-1.35361,0.063334,0.75000,0.00000,2.34553,-1.38970
211,16.7710,2.34811,1.04085,-1.41666,0.063333,0.75000,0.00000,2.35158,-1.45274
212,16.5600,2.35416,1.04085,-1.47970,0.063334,0.75000,0.00000,2.35762,-1.51579
213,16.6880,2.35867,1.04085,-1.54120,0.061664,0.75000,0.00000,2.36006,-1.57522
214,21.6060,2.36006,1.04085,-1.59909,0.057905,0.75000,0.00000,2.36006,-1.63104
215,11.5980,2.36006,1.04085,-1.65337,0.054278,0.75000,0.00000,2.36006,-1.68325
216,17.0960,2.36006,1.04085,-1.70403,0.050667,0.75000,0.00000,2.36006,-1.73185
217,16.3120,2.36006,1.04085,-1.75109,0.047055,0.75000,0.00000,2.36006,-1.77684
218,16.7800,2.36006,1.04085,-1.79453,0.043444,0.75000,0.00000,2.36006,-1.81822
219,16.9800,2.36006,1.04085,-1.83437,0.039833,0.75000,0.00000,2.36006,-1.85598
220,16.1170,2.36006,1.04085,-1.87059,0.036222,0.75000,0.00000,2.36006,-1.89014
221,16.8520,2.36006,1.04085,-1.90320,0.032610,0.75000,0.00000,2.36006,-1.92068
222,16.3930,2.36006,1.04085,-1.93220,0.029000,0.75000,0.00000,2.36006,-1.94762
223,16.7420,2.36006,1.04085,-1.95759,0.025389,0.75000,0.00000,2.36006,-1.97094
224,16.3740,2.36006,1.04085,-1.97937,0.021777,0.75000,0.00000,2.36006,-1.99065
225,16.8530,2.36067,1.04085,-1.99504,0.015685,0.75000,0.00000,2.36149,-2.00091
226,16.8340,2.36210,1.04085,-2.00126,0.006387,0.75000,0.00000,2.36291,-2.00174
227,18.4950,2.36351,1.04085,-2.00102,0.001431,0.75000,0.00000,2.36431,-2.00006
228,15.9900,2.36490,1.04085,-1.99827,0.003080,0.75000,0.00000,2.36569,-1.99588
229,15.3160,2.36628,1.04085,-1.99302,0.005426,0.75000,0.00000,2.36706,-1.98920
230,17.1410,2.36764,1.04085,-1.98523,0.007916,0.75000,0.00000,2.36842,-1.97991
231,16.2510,2.36900,1.04085,-1.97484,0.010472,0.75000,0.00000,2.36977,-1.96806
232,16.5440,2.37034,1.04085,-1.96192,0.012996,0.75000,0.00000,2.37111,-1.95369
233,16.6100,2.37168,1.04085,-1.94646,0.015510,0.75000,0.00000,2.37244,-1.93680
234,17.1290,2.37300,1.04085,-1.92850,0.018015,0.75000,0.00000,2.37375,-1.91739
235,16.2520,2.37431,1.04085,-1.90802,0.020519,0.75000,0.00000,2.37506,-1.89548
236,16.6080,2.37561,1.04085,-1.88504,0.023021,0.75000,0.00000,2.37636,-1.87106
237,16.9310,2.37691,1.04085,-1.85955,0.025520,0.75000,0.00000,2.37765,-1.84414
238,16.5970,2.37819,1.04085,-1.83156,0.028021,0.74998,0.00000,2.37893,-1.81472
239,16.4990,2.37947,1.04085,-1.80107,0.030520,0.75002,0.00000,2.38020,-1.78279
240,18.6370,2.38074,1.04085,-1.76807,0.033020,0.75002,0.00000,2.38147,-1.74836
241,14.7760,2.38201,1.04085,-1.73257,0.035518,0.74998,0.00000,2.38273,-1.71144
242,16.6860,2.38327,1.04085,-1.69458,0.038019,0.75002,0.00000,2.38399,-1.67201
243,16.6240,2.38452,1.04085,-1.65408,0.040517,0.74998,0.00000,2.38524,-1.63008
244,17.0040,2.38577,1.04085,-1.61108,0.043017,0.75002,0.00000,2.38649,-1.58565
