frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z
227,15.8640,2.36977,1.04083,-1.96806,0.011922,0.75000,0.00000,2.36977,-1.96806
228,16.5920,2.37111,1.04083,-1.95369,0.014437,0.75000,0.00000,2.37111,-1.95369
229,16.2970,2.37244,1.04083,-1.93680,0.016945,0.75000,0.00000,2.37244,-1.93680
230,16.6490,2.37375,1.04083,-1.91739,0.019449,0.75000,0.00000,2.37375,-1.91739
231,18.5190,2.37506,1.04083,-1.89548,0.021951,0.75000,0.00000,2.37506,-1.89548
232,14.8120,2.37636,1.04083,-1.87106,0.024452,0.74998,0.00000,2.37636,-1.87106
233,16.7190,2.37765,1.04083,-1.84414,0.026952,0.75000,0.00000,2.37765,-1.84414
234,16.7060,2.37893,1.04083,-1.81472,0.029451,0.75002,0.00000,2.37893,-1.81472
235,16.3860,2.38020,1.04083,-1.78279,0.031951,0.74998,0.00000,2.38020,-1.78279
236,16.7760,2.38147,1.04083,-1.74836,0.034450,0.75002,0.00000,2.38147,-1.74836
237,16.7210,2.38273,1.04083,-1.71144,0.036949,0.74998,0.00000,2.38273,-1.71144
238,17.1630,2.38399,1.04083,-1.67201,0.039449,0.75002,0.00000,2.38399,-1.67201
239,16.7790,2.38524,1.04083,-1.63008,0.041948,0.74998,0.00000,2.38524,-1.63008
240,16.5540,2.38649,1.04083,-1.58565,0.044447,0.75002,0.00000,2.38649,-1.58565
241,16.6110,2.38773,1.04083,-1.53872,0.046946,0.74998,0.00000,2.38773,-1.53872
242,16.9530,2.38897,1.04083,-1.48929,0.049445,0.75002,0.00000,2.38897,-1.48929
243,16.5010,2.39020,1.04083,-1.43736,0.051945,0.74998,0.00000,2.39020,-1.43736
244,21.8230,2.39144,1.04083,-1.38293,0.054444,0.75002,0.00000,2.39144,-1.38293
245,11.5410,2.39267,1.04083,-1.32600,0.056943,0.74805,0.00000,2.39267,-1.32600
246,16.6700,2.39390,1.04083,-1.26657,0.059443,0.75002,0.00000,2.39390,-1.26657
247,16.6360,2.39513,1.04083,-1.20464,0.061942,0.74998,0.00000,2.39513,-1.20464
248,17.0340,2.39636,1.04083,-1.14132,0.063333,0.75002,0.00000,2.39636,-1.14132
249,533.4350,2.40619,1.04083,-0.63475,0.506667,0.74998,0.00000,2.40619,-0.63475
250,8.4770,2.40987,1.04083,-0.44478,0.190000,6.50168,0.00000,2.40987,-0.44478
251,0.8510,2.40987,1.04083,-0.44478,0.000000,1.56863,0.00000,2.40987,-0.44478
252,4.0800,2.40987,1.04083,-0.44478,0.000000,0.04781,0.00000,2.40987,-0.44478
253,19.6050,2.41110,1.04083,-0.38146,0.063333,0.14882,0.00000,2.41110,-0.38146
254,15.3480,2.41110,1.04083,-0.38146,0.000000,0.75380,0.00000,2.41110,-0.38146
255,18.2630,2.41233,1.04083,-0.31814,0.063333,0.44341,0.00000,2.41233,-0.31814
256,16.6250,2.41356,1.04083,-0.25482,0.063333,0.68929,0.00000,2.41356,-0.25482
257,17.4490,2.41479,1.04083,-0.19150,0.063333,0.73730,0.00000,2.41479,-0.19150
258,16.3160,2.41602,1.04083,-0.12818,0.063333,0.76596,0.00000,2.41602,-0.12818
259,16.5730,2.41724,1.04083,-0.06485,0.063333,0.74852,0.00000,2.41724,-0.06485
260,16.4530,2.41847,1.04083,-0.00153,0.063333,0.76137,0.00000,2.41847,-0.00153
261,17.2550,2.41970,1.04083,0.06179,0.063333,0.73868,0.00000,2.41970,0.06179
262,15.8010,2.42093,1.04083,0.12511,0.063333,0.75140,0.00000,2.42093,0.12511
263,18.9330,2.42216,1.04083,0.18843,0.063333,0.73907,0.00000,2.42216,0.18843
264,14.7060,2.42339,1.04083,0.25175,0.063333,0.76468,0.00000,2.42339,0.25175
265,16.9350,2.42462,1.04083,0.31507,0.063333,0.74722,0.00000,2.42462,0.31507
266,16.5320,2.42585,1.04083,0.37840,0.063333,0.75197,0.00000,2.42585,0.37840
267,16.7860,2.42707,1.04083,0.44172,0.063333,0.74998,0.00000,2.42707,0.44172
268,16.4210,2.42830,1.04083,0.50504,0.063333,0.75323,0.00000,2.42830,0.50504
269,17.1400,2.42953,1.04083,0.56836,0.063333,0.75000,0.00000,2.42953,0.56836
270,16.2800,2.43076,1.04083,0.63168,0.063333,0.75180,0.00000,2.43076,0.63168
271,16.7190,2.43199,1.04083,0.69500,0.063333,0.74998,0.00000,2.43199,0.69500
272,16.9340,2.43322,1.04083,0.75832,0.063333,0.75000,0.00000,2.43322,0.75832
273,16.6610,2.43445,1.04083,0.82165,0.063333,0.75076,0.00000,2.43445,0.82165
274,17.2670,2.43568,1.04083,0.88497,0.063333,0.75937,0.00000,2.43568,0.88497
275,19.3640,2.43690,1.04083,0.94829,0.063333,0.75717,0.00000,2.43690,0.94829
276,13.4540,2.43813,1.04083,1.01161,0.063333,0.75000,0.00000,2.43813,1.01161
277,16.6650,2.43936,1.04083,1.07493,0.063333,0.75000,0.00000,2.43936,1.07493
